video_path,num_frames,original_label,class_id,speed_label
SomethingV2/frames/155984,61,Throwing something onto a surface,155,1
SomethingV2/frames/96694,40,Throwing something onto a surface,155,1
SomethingV2/frames/185545,56,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/139122,55,Pushing something so that it slightly moves,100,0
SomethingV2/frames/36822,39,Throwing something in the air and catching it,153,1
SomethingV2/frames/125338,39,Touching (without moving) part of something,160,0
SomethingV2/frames/86325,59,Throwing something against something,152,1
SomethingV2/frames/36333,42,Throwing something onto a surface,155,1
SomethingV2/frames/74196,39,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/175904,33,Something falling like a rock,135,1
SomethingV2/frames/150076,29,Throwing something against something,152,1
SomethingV2/frames/14928,53,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/108402,31,Holding something,16,0
SomethingV2/frames/13437,43,Pushing something so that it slightly moves,100,0
SomethingV2/frames/43022,60,Pushing something so that it slightly moves,100,0
SomethingV2/frames/201706,41,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/125186,35,Throwing something,151,1
SomethingV2/frames/134472,38,Spinning something so it continues spinning,139,1
SomethingV2/frames/2377,35,Spinning something so it continues spinning,139,1
SomethingV2/frames/200948,61,Throwing something,151,1
SomethingV2/frames/131100,36,Pushing something so that it slightly moves,100,0
SomethingV2/frames/196882,37,Throwing something,151,1
SomethingV2/frames/45850,34,Poking something so it slightly moves,55,0
SomethingV2/frames/49377,40,Poking something so it slightly moves,55,0
SomethingV2/frames/61832,34,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/76975,44,Throwing something in the air and catching it,153,1
SomethingV2/frames/71085,48,Pushing something so that it slightly moves,100,0
SomethingV2/frames/30686,12,Holding something,16,0
SomethingV2/frames/40290,25,Throwing something,151,1
SomethingV2/frames/72041,23,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/18000,52,Touching (without moving) part of something,160,0
SomethingV2/frames/14770,22,Something falling like a feather or paper,134,0
SomethingV2/frames/146360,63,Holding something,16,0
SomethingV2/frames/36452,26,Something falling like a feather or paper,134,0
SomethingV2/frames/162045,41,Throwing something,151,1
SomethingV2/frames/86650,33,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/166355,50,Throwing something in the air and catching it,153,1
SomethingV2/frames/77858,30,Something falling like a rock,135,1
SomethingV2/frames/181228,47,Touching (without moving) part of something,160,0
SomethingV2/frames/163450,65,Something falling like a rock,135,1
SomethingV2/frames/61408,49,Holding something,16,0
SomethingV2/frames/75709,38,Something falling like a feather or paper,134,0
SomethingV2/frames/99130,50,Holding something,16,0
SomethingV2/frames/101105,23,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/181776,45,Something falling like a rock,135,1
SomethingV2/frames/22816,34,Throwing something against something,152,1
SomethingV2/frames/166524,60,Spinning something so it continues spinning,139,1
SomethingV2/frames/96464,5,Holding something,16,0
SomethingV2/frames/206201,25,Throwing something in the air and catching it,153,1
SomethingV2/frames/107572,37,Something falling like a feather or paper,134,0
SomethingV2/frames/87751,28,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/108483,56,Something falling like a rock,135,1
SomethingV2/frames/37775,30,Throwing something onto a surface,155,1
SomethingV2/frames/169280,57,Pushing something so that it slightly moves,100,0
SomethingV2/frames/77455,29,Throwing something,151,1
SomethingV2/frames/9525,46,Throwing something against something,152,1
SomethingV2/frames/153786,41,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/167975,52,Something falling like a feather or paper,134,0
SomethingV2/frames/98551,43,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/96937,45,Throwing something onto a surface,155,1
SomethingV2/frames/128598,35,Touching (without moving) part of something,160,0
SomethingV2/frames/65341,19,Throwing something,151,1
SomethingV2/frames/48537,40,Pushing something so that it slightly moves,100,0
SomethingV2/frames/193134,47,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/91904,53,Poking something so it slightly moves,55,0
SomethingV2/frames/56138,46,Throwing something in the air and catching it,153,1
SomethingV2/frames/106383,58,Pushing something so that it slightly moves,100,0
SomethingV2/frames/543,49,Poking something so it slightly moves,55,0
SomethingV2/frames/52895,33,Throwing something,151,1
SomethingV2/frames/159256,27,Throwing something against something,152,1
SomethingV2/frames/115309,45,Holding something,16,0
SomethingV2/frames/34671,23,Throwing something onto a surface,155,1
SomethingV2/frames/84835,66,Pushing something so that it slightly moves,100,0
SomethingV2/frames/205827,36,Throwing something,151,1
SomethingV2/frames/128184,60,Pushing something so that it slightly moves,100,0
SomethingV2/frames/38353,34,Throwing something,151,1
SomethingV2/frames/142196,35,Throwing something,151,1
SomethingV2/frames/97747,29,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/159457,43,Touching (without moving) part of something,160,0
SomethingV2/frames/198393,35,Holding something,16,0
SomethingV2/frames/148008,59,Touching (without moving) part of something,160,0
SomethingV2/frames/199192,22,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/216128,32,Throwing something,151,1
SomethingV2/frames/185465,56,Throwing something against something,152,1
SomethingV2/frames/134339,61,Throwing something,151,1
SomethingV2/frames/175311,28,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/171555,34,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/57396,13,Holding something,16,0
SomethingV2/frames/204855,43,Spinning something so it continues spinning,139,1
SomethingV2/frames/21740,49,Something falling like a rock,135,1
SomethingV2/frames/158838,31,Something falling like a rock,135,1
SomethingV2/frames/80458,28,Something falling like a rock,135,1
SomethingV2/frames/118237,28,Throwing something,151,1
SomethingV2/frames/1879,38,Pushing something so that it slightly moves,100,0
SomethingV2/frames/99145,14,Holding something,16,0
SomethingV2/frames/146115,58,Pushing something so that it slightly moves,100,0
SomethingV2/frames/110005,29,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/21496,22,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/116724,42,Something falling like a rock,135,1
SomethingV2/frames/129832,46,Something falling like a feather or paper,134,0
SomethingV2/frames/120280,33,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/201676,35,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/216406,40,Throwing something,151,1
SomethingV2/frames/184558,26,Throwing something,151,1
SomethingV2/frames/129152,25,Throwing something,151,1
SomethingV2/frames/168915,43,Throwing something in the air and catching it,153,1
SomethingV2/frames/5792,31,Throwing something,151,1
SomethingV2/frames/127055,41,Throwing something against something,152,1
SomethingV2/frames/124440,33,Touching (without moving) part of something,160,0
SomethingV2/frames/168501,26,Poking something so it slightly moves,55,0
SomethingV2/frames/31897,27,Throwing something in the air and catching it,153,1
SomethingV2/frames/191053,34,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/57587,33,Throwing something,151,1
SomethingV2/frames/105952,38,Spinning something so it continues spinning,139,1
SomethingV2/frames/127359,30,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/95716,21,Spinning something so it continues spinning,139,1
SomethingV2/frames/191278,53,Pushing something so that it slightly moves,100,0
SomethingV2/frames/212852,63,Throwing something against something,152,1
SomethingV2/frames/201399,65,Throwing something,151,1
SomethingV2/frames/50804,20,Throwing something,151,1
SomethingV2/frames/190855,26,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/49400,44,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/194410,47,Pushing something so that it slightly moves,100,0
SomethingV2/frames/42811,22,Pushing something so that it slightly moves,100,0
SomethingV2/frames/58824,47,Holding something,16,0
SomethingV2/frames/133950,59,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/172339,30,Poking something so it slightly moves,55,0
SomethingV2/frames/154886,38,Pushing something so that it slightly moves,100,0
SomethingV2/frames/147092,43,Something falling like a rock,135,1
SomethingV2/frames/3537,29,Throwing something,151,1
SomethingV2/frames/188473,49,Touching (without moving) part of something,160,0
SomethingV2/frames/74316,40,Poking something so it slightly moves,55,0
SomethingV2/frames/32503,31,Throwing something,151,1
SomethingV2/frames/81720,22,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/170748,31,Touching (without moving) part of something,160,0
SomethingV2/frames/31801,30,Throwing something onto a surface,155,1
SomethingV2/frames/27886,64,Touching (without moving) part of something,160,0
SomethingV2/frames/69410,26,Throwing something onto a surface,155,1
SomethingV2/frames/61009,29,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/122741,34,Something falling like a feather or paper,134,0
SomethingV2/frames/123710,23,Something falling like a feather or paper,134,0
SomethingV2/frames/160523,64,Spinning something so it continues spinning,139,1
SomethingV2/frames/31432,30,Throwing something in the air and catching it,153,1
SomethingV2/frames/13054,42,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/62318,38,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/157445,30,Throwing something,151,1
SomethingV2/frames/137600,64,Holding something,16,0
SomethingV2/frames/184537,24,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/63613,36,Throwing something,151,1
SomethingV2/frames/164809,47,Throwing something in the air and catching it,153,1
SomethingV2/frames/88620,46,Something falling like a rock,135,1
SomethingV2/frames/18054,30,Throwing something,151,1
SomethingV2/frames/27568,55,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/64981,39,Holding something,16,0
SomethingV2/frames/90665,30,Throwing something,151,1
SomethingV2/frames/113390,23,Poking something so lightly that it doesn't or almost doesn't move,56,0
